time,data
1010000001010.0,"[0.161, 0.0, 0.057]"
1010400001014.0,"[0.161, 0.0, 0.057]"
1010800001018.0,"[0.15, 0.0, -0.016]"
1020000001020.0,"[0.15, 0.0, -0.016]"
1020400001024.0,"[0.15, 0.0, -0.016]"
1020800001028.0,"[0.15, 0.0, -0.016]"
1030000001030.0,"[0.158, 0.0, -0.025]"
1030400001034.0,"[0.158, 0.0, -0.025]"
1030800001038.0,"[0.155, 0.0, 0.066]"
1040000001040.0,"[0.155, 0.0, 0.066]"
1040400001044.0,"[0.155, 0.0, 0.066]"
1040800001048.0,"[0.153, 0.0, -0.057]"
1050000001050.0,"[0.153, 0.0, -0.057]"
1050400001054.0,"[0.153, 0.0, -0.057]"
1050800001058.0,"[0.158, 0.0, 0.098]"
1060000001060.0,"[0.158, 0.0, 0.098]"
1060400001064.0,"[0.158, 0.0, 0.098]"
1060800001068.0,"[0.147, 0.0, -0.074]"
1070000001070.0,"[0.147, 0.0, -0.074]"
1070400001074.0,"[0.147, 0.0, -0.074]"
1070800001078.0,"[0.147, 0.0, -0.074]"
1080000001080.0,"[0.162, 0.0, 0.033]"
1080400001084.0,"[0.162, 0.0, 0.033]"
1080800001088.0,"[0.153, 0.0, 0.025]"
1090000001090.0,"[0.157, 0.0, 0.082]"
1090400001094.0,"[0.157, 0.0, 0.082]"
1090800001098.0,"[0.13, 0.0, -0.057]"
1100000001100.0,"[0.13, 0.0, -0.057]"
1100400001104.0,"[0.13, 0.0, -0.057]"
1100800001108.0,"[0.13, 0.0, -0.057]"
1110000001110.0,"[0.172, 0.0, 0.082]"
1110400001114.0,"[0.172, 0.0, 0.082]"
1110800001118.0,"[0.144, 0.0, 0.008]"
1120000001120.0,"[0.139, 0.0, -0.0]"
1120400001124.0,"[0.139, 0.0, -0.0]"
1120800001128.0,"[0.139, 0.0, -0.0]"
1130000001130.0,"[0.162, 0.0, -0.025]"
1130400001134.0,"[0.162, 0.0, -0.025]"
1130800001138.0,"[0.149, 0.0, -0.098]"
1140000001140.0,"[0.16, 0.0, 0.025]"
1140400001144.0,"[0.16, 0.0, 0.025]"
1140800001148.0,"[0.155, 0.0, 0.016]"
1150000001150.0,"[0.157, 0.0, -0.074]"
1150400001154.0,"[0.157, 0.0, -0.074]"
1150800001158.0,"[0.159, 0.0, 0.098]"
1160000001160.0,"[0.157, 0.0, 0.074]"
1160400001164.0,"[0.157, 0.0, 0.074]"
1160800001168.0,"[0.152, 0.0, 0.033]"
1170000001170.0,"[0.153, 0.0, 0.025]"
1170400001174.0,"[0.153, 0.0, 0.025]"
1170800001178.0,"[0.15, 0.0, 0.033]"
1180000001180.0,"[0.15, 0.0, 0.033]"
1180400001184.0,"[0.15, 0.0, 0.033]"
1180800001188.0,"[0.13, 0.0, 0.025]"
1190000001190.0,"[0.162, 0.0, 0.049]"
1190400001194.0,"[0.162, 0.0, 0.049]"
1190800001198.0,"[0.137, 0.0, -0.041]"
1200000001200.0,"[0.137, 0.0, -0.041]"
1200400001204.0,"[0.137, 0.0, -0.041]"
1200800001208.0,"[0.156, 0.0, 0.082]"
1210000001210.0,"[0.142, 0.0, -0.008]"
1210400001214.0,"[0.142, 0.0, -0.008]"
1210800001218.0,"[0.131, 0.0, 0.016]"
1220000001220.0,"[0.131, 0.0, 0.016]"
1220400001224.0,"[0.131, 0.0, 0.016]"
1220800001228.0,"[0.131, 0.0, 0.016]"
1230000001230.0,"[0.157, 0.0, -0.025]"
1230400001234.0,"[0.157, 0.0, -0.025]"
1230800001238.0,"[0.139, 0.0, -0.0]"
1240000001240.0,"[0.152, 0.0, -0.041]"
1240400001244.0,"[0.152, 0.0, -0.041]"
1240800001248.0,"[0.152, 0.0, -0.041]"
1250000001250.0,"[0.127, 0.0, 0.049]"
1250400001254.0,"[0.127, 0.0, 0.049]"
1250800001258.0,"[0.163, 0.0, 0.057]"
1260000001260.0,"[0.136, 0.0, -0.0]"
1260400001264.0,"[0.136, 0.0, -0.0]"
1260800001268.0,"[0.153, 0.0, -0.008]"
1270000001270.0,"[0.153, 0.0, -0.008]"
1270400001274.0,"[0.153, 0.0, -0.008]"
1270800001278.0,"[0.141, 0.0, -0.049]"
