time,data
1600400001604.0,"[0.141, 0.0, -0.015]"
1600800001608.0,"[0.143, 0.0, 0.014]"
1610000001610.0,"[0.142, 0.0, -0.064]"
1610400001614.0,"[0.144, 0.0, -0.026]"
1610800001618.0,"[0.154, 0.0, 0.077]"
1620000001620.0,"[0.154, 0.0, -0.015]"
1620400001624.0,"[0.066, 0.0, 0.041]"
1620800001628.0,"[0.164, 0.0, 0.036]"
1630000001630.0,"[0.134, 0.0, -0.016]"
1630400001634.0,"[0.145, 0.0, 0.007]"
1630800001638.0,"[0.142, 0.0, -0.044]"
1640000001640.0,"[0.145, 0.0, -0.02]"
1640400001644.0,"[0.145, 0.0, 0.056]"
1640800001648.0,"[0.141, 0.0, -0.045]"
1650000001650.0,"[0.144, 0.0, -0.018]"
1650400001654.0,"[0.154, 0.0, 0.009]"
1650800001658.0,"[0.147, 0.0, -0.044]"
1660000001660.0,"[0.143, 0.0, -0.037]"
1660400001664.0,"[0.143, 0.0, -0.012]"
1660800001668.0,"[0.141, 0.0, -0.038]"
1670000001670.0,"[0.143, 0.0, -0.012]"
1670400001674.0,"[0.142, 0.0, 0.009]"
1670800001678.0,"[0.144, 0.0, 0.004]"
1680000001680.0,"[0.143, 0.0, 0.02]"
1680400001684.0,"[0.121, 0.0, 0.003]"
1680800001688.0,"[0.139, 0.0, -0.011]"
1690000001690.0,"[0.143, 0.0, -0.007]"
1690400001694.0,"[0.143, 0.0, 0.031]"
1690800001698.0,"[0.122, 0.0, -0.005]"
1700000001700.0,"[0.146, 0.0, -0.028]"
1700400001704.0,"[0.144, 0.0, -0.016]"
1700800001708.0,"[0.144, 0.0, 0.076]"
1710000001710.0,"[0.144, 0.0, -0.045]"
1710400001714.0,"[0.129, 0.0, -0.01]"
1710800001718.0,"[0.147, 0.0, 0.077]"
1720000001720.0,"[0.143, 0.0, 0.011]"
1720400001724.0,"[0.143, 0.0, 0.004]"
1720800001728.0,"[0.144, 0.0, -0.011]"
1730000001730.0,"[0.144, 0.0, 0.048]"
1730400001734.0,"[0.14, 0.0, 0.022]"
1730800001738.0,"[0.132, 0.0, -0.058]"
1740000001740.0,"[0.146, 0.0, 0.028]"
1740400001744.0,"[0.142, 0.0, 0.004]"
1740800001748.0,"[0.143, 0.0, -0.003]"
1750000001750.0,"[0.142, 0.0, 0.002]"
1750400001754.0,"[0.142, 0.0, -0.003]"
1750800001758.0,"[0.144, 0.0, 0.024]"
1760000001760.0,"[0.143, 0.0, 0.011]"
1760400001764.0,"[0.142, 0.0, -0.008]"
1760800001768.0,"[0.143, 0.0, 0.006]"
1770000001770.0,"[0.143, 0.0, 0.011]"
1770400001774.0,"[0.143, 0.0, -0.023]"
1770800001778.0,"[0.122, 0.0, 0.048]"
1780000001780.0,"[0.161, 0.0, 0.095]"
1780400001784.0,"[0.159, 0.0, -0.097]"
1780800001788.0,"[0.111, 0.0, -0.001]"
1790000001790.0,"[0.157, 0.0, -0.044]"
1790400001794.0,"[0.15, 0.0, -0.007]"
1790800001798.0,"[0.143, 0.0, 0.047]"
1800000001800.0,"[0.145, 0.0, 0.038]"
1800400001804.0,"[0.153, 0.0, -0.073]"
1800800001808.0,"[0.112, 0.0, -0.027]"
1810000001810.0,"[0.156, 0.0, 0.063]"
1810400001814.0,"[0.15, 0.0, -0.049]"
1810800001818.0,"[0.149, 0.0, -0.026]"
1820000001820.0,"[0.15, 0.0, 0.031]"
1820400001824.0,"[0.15, 0.0, 0.009]"
1820800001828.0,"[0.15, 0.0, 0.022]"
1830000001830.0,"[0.15, 0.0, -0.012]"
1830400001834.0,"[0.147, 0.0, -0.007]"
1830800001838.0,"[0.156, 0.0, -0.084]"
1840000001840.0,"[0.149, 0.0, -0.018]"
1840400001844.0,"[0.144, 0.0, 0.009]"
1840800001848.0,"[0.146, 0.0, -0.108]"
1850000001850.0,"[0.143, 0.0, -0.058]"
1850400001854.0,"[0.147, 0.0, 0.034]"
1850800001858.0,"[0.146, 0.0, -0.063]"
1860000001860.0,"[0.14, 0.0, -0.043]"
1860400001864.0,"[0.147, 0.0, 0.08]"
1860800001868.0,"[0.148, 0.0, -0.087]"
1870000001870.0,"[0.143, 0.0, -0.208]"
1870400001874.0,"[0.141, 0.0, -0.214]"
1870800001878.0,"[0.129, 0.0, -0.067]"
1880000001880.0,"[0.154, 0.0, -0.089]"
1880400001884.0,"[0.147, 0.0, 0.023]"
1880800001888.0,"[0.144, 0.0, 0.164]"
1890000001890.0,"[0.121, 0.0, 0.208]"
1890400001894.0,"[0.135, 0.0, 0.214]"
1890800001898.0,"[0.138, 0.0, 0.205]"
1900000001900.0,"[0.143, 0.0, 0.205]"
1900400001904.0,"[0.147, 0.0, 0.201]"
1900800001908.0,"[0.054, 0.0, 0.059]"
1910000001910.0,"[0.111, 0.0, 0.022]"
1910400001914.0,"[0.147, 0.0, -0.085]"
1910800001918.0,"[0.142, 0.0, 0.053]"
1920000001920.0,"[0.081, 0.0, -0.023]"
1920400001924.0,"[0.082, 0.0, -0.039]"
1920800001928.0,"[0.155, 0.0, 0.031]"
1930000001930.0,"[0.098, 0.0, -0.007]"
1930400001934.0,"[0.106, 0.0, 0.069]"
1930800001938.0,"[0.15, 0.0, 0.192]"
