time,data
1530000001530.0,"[0.037, 0.0, 0.024]"
1530400001534.0,"[0.037, 0.0, 0.024]"
1530800001538.0,"[-0.003, 0.0, 0.064]"
1540000001540.0,"[-0.003, 0.0, 0.064]"
1540400001544.0,"[-0.043, 0.0, 0.104]"
1540800001548.0,"[-0.043, 0.0, 0.104]"
1550000001550.0,"[-0.083, 0.0, 0.144]"
1550400001554.0,"[-0.083, 0.0, 0.144]"
1550800001558.0,"[-0.083, 0.0, 0.144]"
1560000001560.0,"[-0.083, 0.0, 0.144]"
1560400001564.0,"[-0.003, 0.0, 0.224]"
1560800001568.0,"[-0.003, 0.0, 0.224]"
1570000001570.0,"[-0.003, 0.0, 0.224]"
1570400001574.0,"[0.037, 0.0, 0.184]"
1570800001578.0,"[0.037, 0.0, 0.184]"
1580000001580.0,"[-0.003, 0.0, 0.144]"
1580400001584.0,"[-0.003, 0.0, 0.144]"
1580800001588.0,"[-0.043, 0.0, 0.104]"
1590000001590.0,"[-0.043, 0.0, 0.104]"
1590400001594.0,"[-0.043, 0.0, 0.104]"
1590800001598.0,"[-0.043, 0.0, 0.104]"
1600000001600.0,"[-0.083, 0.0, 0.064]"
1600400001604.0,"[-0.083, 0.0, 0.064]"
1600800001608.0,"[-0.083, 0.0, 0.064]"
1610000001610.0,"[-0.123, 0.0, 0.024]"
1610400001614.0,"[-0.123, 0.0, 0.024]"
1610800001618.0,"[-0.123, 0.0, 0.024]"
1620000001620.0,"[-0.083, 0.0, -0.016]"
1620400001624.0,"[-0.083, 0.0, -0.016]"
1620800001628.0,"[-0.083, 0.0, -0.016]"
1630000001630.0,"[-0.043, 0.0, -0.056]"
1630400001634.0,"[-0.043, 0.0, -0.056]"
1630800001638.0,"[-0.043, 0.0, -0.056]"
1640000001640.0,"[-0.003, 0.0, -0.096]"
1640400001644.0,"[-0.003, 0.0, -0.096]"
1640800001648.0,"[-0.003, 0.0, -0.096]"
1650000001650.0,"[-0.003, 0.0, -0.096]"
1650400001654.0,"[0.037, 0.0, -0.113]"
1650800001658.0,"[0.037, 0.0, -0.113]"
1660000001660.0,"[0.077, 0.0, -0.073]"
1660400001664.0,"[0.117, 0.0, -0.033]"
1660800001668.0,"[0.117, 0.0, -0.033]"
1670000001670.0,"[0.122, 0.0, 0.007]"
1670400001674.0,"[0.122, 0.0, 0.007]"
1670800001678.0,"[0.122, 0.0, 0.007]"
1680000001680.0,"[0.122, 0.0, 0.007]"
1680400001684.0,"[0.082, 0.0, 0.047]"
1680800001688.0,"[0.122, 0.0, 0.087]"
1690000001690.0,"[0.122, 0.0, 0.087]"
1690400001694.0,"[0.162, 0.0, 0.103]"
1690800001698.0,"[0.19, 0.0, 0.063]"
1700000001700.0,"[0.192, 0.0, 0.023]"
1700400001704.0,"[0.157, 0.0, -0.017]"
1700800001708.0,"[0.157, 0.0, -0.017]"
1710000001710.0,"[0.157, 0.0, -0.017]"
1710400001714.0,"[0.117, 0.0, -0.057]"
1710800001718.0,"[0.077, 0.0, -0.097]"
1720000001720.0,"[0.077, 0.0, -0.097]"
1720400001724.0,"[0.037, 0.0, -0.137]"
1720800001728.0,"[0.037, 0.0, -0.137]"
1730000001730.0,"[0.037, 0.0, -0.137]"
1730400001734.0,"[-0.003, 0.0, -0.177]"
1730800001738.0,"[-0.003, 0.0, -0.177]"
1740000001740.0,"[-0.043, 0.0, -0.217]"
1740400001744.0,"[-0.083, 0.0, -0.257]"
1740800001748.0,"[-0.083, 0.0, -0.257]"
1750000001750.0,"[-0.083, 0.0, -0.257]"
1750400001754.0,"[-0.123, 0.0, -0.297]"
1750800001758.0,"[-0.123, 0.0, -0.297]"
1760000001760.0,"[-0.163, 0.0, -0.3]"
1760400001764.0,"[-0.163, 0.0, -0.3]"
1760800001768.0,"[-0.2, 0.0, -0.3]"
1770000001770.0,"[-0.2, 0.0, -0.3]"
1770400001774.0,"[-0.2, 0.0, -0.3]"
1770800001778.0,"[-0.2, 0.0, -0.3]"
1780000001780.0,"[-0.2, 0.0, -0.3]"
1780400001784.0,"[-0.2, 0.0, -0.3]"
1780800001788.0,"[-0.191, 0.0, -0.3]"
1790000001790.0,"[-0.155, 0.0, -0.3]"
1790400001794.0,"[-0.136, 0.0, -0.3]"
1790800001798.0,"[-0.136, 0.0, -0.3]"
1800000001800.0,"[-0.136, 0.0, -0.3]"
1800400001804.0,"[-0.136, 0.0, -0.3]"
1800800001808.0,"[-0.056, 0.0, -0.3]"
1810000001810.0,"[-0.056, 0.0, -0.3]"
1810400001814.0,"[-0.016, 0.0, -0.3]"
1810800001818.0,"[-0.016, 0.0, -0.3]"
1820000001820.0,"[0.024, 0.0, -0.26]"
