time,data
1530400001534.0,"[0.0, 0.0, 0.0]"
1530800001538.0,"[0.0, 0.0, 0.0]"
1540000001540.0,"[0.0, 0.0, 0.0]"
1540400001544.0,"[0.0, 0.0, 0.0]"
1540800001548.0,"[0.0, 0.0, 0.0]"
1550000001550.0,"[0.0, 0.0, 0.0]"
1550400001554.0,"[0.0, 0.0, 0.0]"
1550800001558.0,"[0.0, 0.0, 0.0]"
1560000001560.0,"[0.0, 0.0, 0.0]"
1560400001564.0,"[0.0, 0.0, 0.0]"
1560800001568.0,"[0.0, 0.0, 0.0]"
1570000001570.0,"[0.0, 0.0, 0.0]"
1570400001574.0,"[0.0, 0.0, 0.0]"
1570800001578.0,"[0.0, 0.0, 0.0]"
1580000001580.0,"[0.0, 0.0, 0.0]"
1580400001584.0,"[0.0, 0.0, 0.0]"
1580800001588.0,"[0.0, 0.0, 0.0]"
1590000001590.0,"[0.0, 0.0, 0.0]"
1590400001594.0,"[0.0, 0.0, 0.0]"
1590800001598.0,"[0.0, 0.0, 0.0]"
1600000001600.0,"[0.0, 0.0, 0.0]"
1600400001604.0,"[0.0, 0.0, 0.0]"
1600800001608.0,"[0.0, 0.0, 0.0]"
1610000001610.0,"[0.0, 0.0, 0.0]"
1610400001614.0,"[0.0, 0.0, 0.0]"
1610800001618.0,"[0.0, 0.0, 0.0]"
1620000001620.0,"[0.0, 0.0, 0.0]"
1620400001624.0,"[0.0, 0.0, 0.0]"
1620800001628.0,"[0.0, 0.0, 0.0]"
1630000001630.0,"[0.0, 0.0, 0.0]"
1630400001634.0,"[0.0, 0.0, 0.0]"
1630800001638.0,"[0.0, 0.0, 0.0]"
1640000001640.0,"[0.0, 0.0, 0.0]"
1640400001644.0,"[0.0, 0.0, 0.0]"
1640800001648.0,"[0.0, 0.0, 0.0]"
1650000001650.0,"[0.0, 0.0, 0.0]"
1650400001654.0,"[0.0, 0.0, 0.0]"
1650800001658.0,"[0.0, 0.0, 0.0]"
1660000001660.0,"[0.0, 0.0, 0.0]"
1660400001664.0,"[0.0, 0.0, 0.0]"
1660800001668.0,"[0.0, 0.0, 0.0]"
1670000001670.0,"[0.0, 0.0, 0.0]"
1670400001674.0,"[0.0, 0.0, 0.0]"
1670800001678.0,"[0.0, 0.0, 0.0]"
1680000001680.0,"[0.0, 0.0, 0.0]"
1680400001684.0,"[0.0, 0.0, 0.0]"
1680800001688.0,"[0.0, 0.0, 0.0]"
1690000001690.0,"[0.0, 0.0, 0.0]"
1690400001694.0,"[0.0, 0.0, 0.0]"
1690800001698.0,"[0.0, 0.0, 0.0]"
1700000001700.0,"[0.0, 0.0, 0.0]"
1700400001704.0,"[0.0, 0.0, 0.0]"
1700800001708.0,"[0.0, 0.0, 0.0]"
1710000001710.0,"[0.0, 0.0, 0.0]"
1710400001714.0,"[0.0, 0.0, 0.0]"
1710800001718.0,"[0.0, 0.0, 0.0]"
1720000001720.0,"[0.0, 0.0, 0.0]"
1720400001724.0,"[0.0, 0.0, 0.0]"
1720800001728.0,"[0.0, 0.0, 0.0]"
1730000001730.0,"[0.0, 0.0, 0.0]"
1730400001734.0,"[0.0, 0.0, 0.0]"
1730800001738.0,"[0.0, 0.0, 0.0]"
1740000001740.0,"[0.0, 0.0, 0.0]"
1740400001744.0,"[0.0, 0.0, 0.0]"
1740800001748.0,"[0.0, 0.0, 0.0]"
1750000001750.0,"[0.0, 0.0, 0.0]"
1750400001754.0,"[0.127, 0.0, 0.09]"
1750800001758.0,"[0.127, 0.0, 0.09]"
1760000001760.0,"[-0.017, 0.121, -0.23]"
1760400001764.0,"[-0.127, 0.0, 0.074]"
1760800001768.0,"[-0.127, 0.0, 0.074]"
1770000001770.0,"[-0.127, 0.0, 0.074]"
1770400001774.0,"[0.174, 0.0, 0.361]"
1770800001778.0,"[0.174, 0.0, 0.361]"
1780000001780.0,"[0.174, 0.0, 0.361]"
1780400001784.0,"[0.008, 0.137, 0.599]"
1780800001788.0,"[0.008, 0.137, 0.599]"
1790000001790.0,"[0.008, 0.137, 0.599]"
1790400001794.0,"[0.0, 0.0, 0.0]"
1790800001798.0,"[0.0, 0.0, 0.0]"
1800000001800.0,"[-0.127, 0.0, -0.32]"
1800400001804.0,"[-0.127, 0.0, -0.32]"
1800800001808.0,"[-0.127, 0.0, -0.32]"
1810000001810.0,"[0.0, 0.0, 0.0]"
1810400001814.0,"[0.0, 0.0, 0.0]"
1810800001818.0,"[0.0, 0.0, 0.0]"
1820000001820.0,"[0.127, 0.0, 0.172]"
1820400001824.0,"[0.127, 0.0, 0.172]"
1820800001828.0,"[0.127, 0.0, 0.172]"
1830000001830.0,"[-0.108, 0.051, 0.246]"
1830400001834.0,"[-0.108, 0.051, 0.246]"
1830800001838.0,"[-0.108, 0.051, 0.246]"
1840000001840.0,"[0.0, 0.0, 0.0]"
1840400001844.0,"[0.0, 0.0, 0.0]"
1840800001848.0,"[0.0, 0.0, 0.0]"
1850000001850.0,"[0.0, 0.0, 0.0]"
1850400001854.0,"[0.0, 0.0, 0.0]"
1850800001858.0,"[0.0, 0.0, 0.0]"
1860000001860.0,"[0.0, 0.0, 0.0]"
1860400001864.0,"[0.0, 0.0, 0.0]"
1860800001868.0,"[0.0, 0.0, 0.0]"
1870000001870.0,"[0.0, 0.0, 0.0]"
1870400001874.0,"[0.0, 0.0, 0.0]"
1870800001878.0,"[0.0, 0.0, 0.0]"
1880000001880.0,"[0.0, 0.0, 0.0]"
1880400001884.0,"[0.0, 0.0, 0.0]"
1880800001888.0,"[0.0, 0.0, 0.0]"
1890000001890.0,"[0.0, 0.0, 0.0]"
1890400001894.0,"[0.0, 0.0, 0.0]"
1890800001898.0,"[0.0, 0.0, 0.0]"
1900000001900.0,"[0.0, 0.0, 0.0]"
1900400001904.0,"[0.0, 0.0, 0.0]"
1900800001908.0,"[0.0, 0.0, 0.0]"
1910000001910.0,"[0.0, 0.0, 0.0]"
1910400001914.0,"[0.127, 0.0, 0.238]"
1910800001918.0,"[0.127, 0.0, 0.238]"
1920000001920.0,"[-0.148, 0.0, -0.0]"
1920400001924.0,"[-0.148, 0.0, -0.0]"
1920800001928.0,"[-0.148, 0.0, -0.0]"
1930000001930.0,"[-0.148, 0.0, -0.0]"
