time,data
410400000414.0,"{'position': [12.82, -2.812, 2.248], 'velocity': [-0.099, 0.121, -0.082]}"
410800000418.0,"{'position': [12.781, -2.763, 2.216], 'velocity': [-0.095, 0.124, -0.082]}"
420000000420.0,"{'position': [12.763, -2.738, 2.199], 'velocity': [-0.093, 0.126, -0.082]}"
420400000424.0,"{'position': [12.717, -2.674, 2.203], 'velocity': [-0.092, 0.126, 0.008]}"
420800000428.0,"{'position': [12.689, -2.637, 2.206], 'velocity': [-0.092, 0.126, 0.008]}"
430000000430.0,"{'position': [12.671, -2.612, 2.207], 'velocity': [-0.093, 0.126, 0.008]}"
430400000434.0,"{'position': [12.638, -2.567, 2.201], 'velocity': [-0.081, 0.111, -0.016]}"
430800000438.0,"{'position': [12.6, -2.512, 2.112], 'velocity': [-0.09, 0.143, -0.222]}"
440000000440.0,"{'position': [12.583, -2.482, 2.068], 'velocity': [-0.084, 0.146, -0.222]}"
440400000444.0,"{'position': [12.551, -2.425, 2.088], 'velocity': [-0.08, 0.142, 0.049]}"
440800000448.0,"{'position': [12.517, -2.366, 2.117], 'velocity': [-0.088, 0.147, 0.074]}"
450000000450.0,"{'position': [12.491, -2.324, 2.137], 'velocity': [-0.086, 0.137, 0.049]}"
450400000454.0,"{'position': [12.464, -2.283, 2.152], 'velocity': [-0.088, 0.135, 0.049]}"
450800000458.0,"{'position': [12.429, -2.229, 2.171], 'velocity': [-0.09, 0.133, 0.049]}"
460000000460.0,"{'position': [12.41, -2.203, 2.181], 'velocity': [-0.092, 0.133, 0.049]}"
460400000464.0,"{'position': [12.373, -2.15, 2.201], 'velocity': [-0.094, 0.131, 0.049]}"
460800000468.0,"{'position': [12.337, -2.099, 2.178], 'velocity': [-0.09, 0.128, -0.057]}"
470000000470.0,"{'position': [12.319, -2.073, 2.166], 'velocity': [-0.088, 0.129, -0.057]}"
470400000474.0,"{'position': [12.284, -2.021, 2.143], 'velocity': [-0.085, 0.131, -0.057]}"
470800000478.0,"{'position': [12.253, -1.973, 2.156], 'velocity': [-0.079, 0.12, 0.033]}"
480000000480.0,"{'position': [12.237, -1.949, 2.163], 'velocity': [-0.08, 0.119, 0.033]}"
480400000484.0,"{'position': [12.205, -1.902, 2.176], 'velocity': [-0.081, 0.118, 0.033]}"
480800000488.0,"{'position': [12.166, -1.846, 2.176], 'velocity': [-0.096, 0.139, 0.0]}"
490000000490.0,"{'position': [12.147, -1.818, 2.176], 'velocity': [-0.096, 0.139, 0.0]}"
490400000494.0,"{'position': [12.108, -1.763, 2.176], 'velocity': [-0.096, 0.139, 0.0]}"
490800000498.0,"{'position': [12.064, -1.7, 2.197], 'velocity': [-0.09, 0.125, 0.041]}"
500000000500.0,"{'position': [12.055, -1.687, 2.201], 'velocity': [-0.09, 0.125, 0.041]}"
500400000504.0,"{'position': [12.017, -1.636, 2.201], 'velocity': [-0.095, 0.13, -0.0]}"
500800000508.0,"{'position': [11.98, -1.584, 2.201], 'velocity': [-0.095, 0.13, -0.0]}"
510000000510.0,"{'position': [11.961, -1.558, 2.201], 'velocity': [-0.095, 0.13, -0.0]}"
510400000514.0,"{'position': [11.924, -1.508, 2.211], 'velocity': [-0.093, 0.125, 0.025]}"
510800000518.0,"{'position': [11.887, -1.458, 2.22], 'velocity': [-0.094, 0.124, 0.025]}"
520000000520.0,"{'position': [11.868, -1.433, 2.225], 'velocity': [-0.094, 0.124, 0.025]}"
