time,data
430800000438.0,"{'position': [11.066, -1.817, 1.9], 'velocity': [-0.072, 0.208, -0.018]}"
440000000440.0,"{'position': [11.052, -1.775, 1.895], 'velocity': [-0.071, 0.208, -0.035]}"
440400000444.0,"{'position': [11.024, -1.692, 1.881], 'velocity': [-0.068, 0.209, -0.025]}"
440800000448.0,"{'position': [10.998, -1.608, 1.866], 'velocity': [-0.065, 0.21, -0.048]}"
450000000450.0,"{'position': [10.985, -1.566, 1.855], 'velocity': [-0.063, 0.211, -0.068]}"
450400000454.0,"{'position': [10.961, -1.481, 1.826], 'velocity': [-0.057, 0.212, -0.077]}"
450800000458.0,"{'position': [10.94, -1.396, 1.803], 'velocity': [-0.052, 0.214, -0.059]}"
460000000460.0,"{'position': [10.93, -1.353, 1.784], 'velocity': [-0.049, 0.215, -0.093]}"
460400000464.0,"{'position': [10.912, -1.267, 1.753], 'velocity': [-0.041, 0.216, -0.067]}"
460800000468.0,"{'position': [10.897, -1.18, 1.739], 'velocity': [-0.037, 0.217, 0.002]}"
470000000470.0,"{'position': [10.89, -1.137, 1.741], 'velocity': [-0.037, 0.217, 0.02]}"
470400000474.0,"{'position': [10.875, -1.05, 1.744], 'velocity': [-0.038, 0.217, -0.003]}"
470800000478.0,"{'position': [10.86, -0.963, 1.726], 'velocity': [-0.036, 0.217, -0.07]}"
480000000480.0,"{'position': [10.853, -0.92, 1.718], 'velocity': [-0.033, 0.217, -0.036]}"
480400000484.0,"{'position': [10.841, -0.833, 1.705], 'velocity': [-0.03, 0.218, -0.027]}"
480800000488.0,"{'position': [10.827, -0.723, 1.679], 'velocity': [-0.025, 0.219, -0.066]}"
490000000490.0,"{'position': [10.822, -0.68, 1.664], 'velocity': [-0.022, 0.219, -0.082]}"
490400000494.0,"{'position': [10.817, -0.614, 1.642], 'velocity': [-0.017, 0.219, -0.073]}"
490800000498.0,"{'position': [10.811, -0.526, 1.634], 'velocity': [-0.015, 0.22, -0.04]}"
500000000500.0,"{'position': [10.808, -0.482, 1.625], 'velocity': [-0.013, 0.22, -0.047]}"
500400000504.0,"{'position': [10.802, -0.394, 1.659], 'velocity': [-0.017, 0.219, 0.114]}"
500800000508.0,"{'position': [10.794, -0.307, 1.685], 'velocity': [-0.024, 0.219, 0.045]}"
510000000510.0,"{'position': [10.786, -0.241, 1.696], 'velocity': [-0.027, 0.218, 0.041]}"
510400000514.0,"{'position': [10.774, -0.154, 1.7], 'velocity': [-0.029, 0.218, -0.013]}"
510800000518.0,"{'position': [10.766, -0.089, 1.696], 'velocity': [-0.027, 0.218, 0.012]}"
520000000520.0,"{'position': [10.761, -0.045, 1.673], 'velocity': [-0.025, 0.219, -0.12]}"
520400000524.0,"{'position': [10.753, 0.043, 1.64], 'velocity': [-0.016, 0.219, -0.055]}"
520800000528.0,"{'position': [10.748, 0.131, 1.625], 'velocity': [-0.012, 0.22, 0.001]}"
530000000530.0,"{'position': [10.745, 0.175, 1.621], 'velocity': [-0.011, 0.22, -0.009]}"
530400000534.0,"{'position': [10.741, 0.262, 1.638], 'velocity': [-0.013, 0.22, 0.059]}"
530800000538.0,"{'position': [10.734, 0.35, 1.655], 'velocity': [-0.017, 0.219, 0.075]}"
540000000540.0,"{'position': [10.73, 0.394, 1.687], 'velocity': [-0.022, 0.219, 0.163]}"
540400000544.0,"{'position': [10.718, 0.481, 1.743], 'velocity': [-0.035, 0.217, 0.121]}"
540800000548.0,"{'position': [10.702, 0.568, 1.789], 'velocity': [-0.045, 0.215, 0.098]}"
550000000550.0,"{'position': [10.692, 0.61, 1.808], 'velocity': [-0.05, 0.214, 0.093]}"
550400000554.0,"{'position': [10.665, 0.717, 1.838], 'velocity': [-0.057, 0.212, 0.046]}"
550800000558.0,"{'position': [10.647, 0.781, 1.849], 'velocity': [-0.06, 0.212, 0.035]}"
560000000560.0,"{'position': [10.635, 0.823, 1.856], 'velocity': [-0.061, 0.211, 0.038]}"
560400000564.0,"{'position': [10.61, 0.907, 1.869], 'velocity': [-0.064, 0.211, 0.037]}"
560800000568.0,"{'position': [10.583, 0.991, 1.887], 'velocity': [-0.067, 0.21, 0.082]}"
570000000570.0,"{'position': [10.569, 1.033, 1.906], 'velocity': [-0.07, 0.208, 0.098]}"
570400000574.0,"{'position': [10.531, 1.136, 1.958], 'velocity': [-0.081, 0.205, 0.118]}"
570800000578.0,"{'position': [10.497, 1.217, 2.002], 'velocity': [-0.09, 0.201, 0.099]}"
580000000580.0,"{'position': [10.487, 1.237, 2.011], 'velocity': [-0.092, 0.2, 0.094]}"
580400000584.0,"{'position': [10.449, 1.316, 2.054], 'velocity': [-0.1, 0.196, 0.103]}"
